-40.714505,-20.834623,1,40,2,58
-40.714648,-20.048890,1,40,0,92
-40.744826,-20.010251,1,40,0,17
-40.648553,-20.372831,1,40,0,144
-40.413541,-20.274627,1,40,2,327
-40.406613,-20.276930,1,40,2,285
-40.402605,-20.279025,1,40,1,318
-40.403060,-20.278545,1,40,1,138
-40.385640,-20.314320,1,40,1,298
-40.382112,-20.320310,1,40,1,159
-40.176580,-20.037058,1,50,2,94
-40.737449,-20.810277,1,50,2,134
-40.731799,-20.825010,1,50,1,170
-40.731712,-20.825339,1,50,1,350
-40.430070,-20.357578,1,60,1,79
-40.672060,-20.399495,1,60,1,188
-40.473569,-20.386728,1,60,1,246
-40.325784,-20.111599,1,60,0,130
-40.427740,-20.357414,1,60,1,279
-40.514312,-20.375250,1,60,1,100
-40.704356,-20.691864,1,60,1,46
-40.405265,-20.342208,1,60,1,206
-40.467861,-20.469651,1,60,2,30
-40.766176,-20.770847,1,60,1,97
-40.395153,-20.305731,1,60,1,175
-40.698725,-20.826110,1,60,2,50
-40.989308,-20.987206,1,60,2,70
-40.979715,-20.983666,1,60,0,69
-40.512883,-20.694615,1,60,0,22
-40.363844,-20.513490,1,60,1,187
-40.363869,-20.514673,1,60,1,10
-40.185083,-20.066234,1,60,2,161
-40.593119,-20.374374,1,60,0,150
-40.334421,-20.353105,1,60,1,175
-40.333869,-20.355631,1,60,1,348
-40.967624,-20.407038,1,60,0,110
-40.942865,-20.407144,1,60,0,84
-40.901875,-20.414911,1,60,0,70
-40.660831,-20.384266,1,60,0,81
-40.496390,-20.386095,1,60,0,133
-40.635316,-20.382320,1,60,0,179
-40.286744,-20.146499,1,60,1,90
-40.278810,-20.151232,1,60,1,343
-40.788958,-20.427536,1,60,0,78
-40.639602,-20.382734,1,60,1,269
-40.672108,-20.400326,1,60,1,1
-40.641312,-20.384043,1,60,1,85
-40.474391,-20.387065,1,60,1,66
-40.442382,-20.625262,1,60,2,100
-40.477197,-20.629329,1,60,2,40
-40.523940,-20.721129,1,60,0,27
-40.327737,-20.374207,1,60,1,207
-40.529916,-20.638710,1,60,0,27
-40.192817,-20.184037,1,60,1,215
-40.186423,-20.171702,1,60,1,183
-40.291933,-20.313098,1,60,1,294
-40.329282,-20.376115,1,60,1,43
-40.175772,-20.104177,1,60,0,176
-40.193550,-20.185017,1,60,1,42
-40.186381,-20.172238,1,60,1,3
-40.286601,-20.339301,1,70,1,241
-40.405933,-20.559166,1,80,1,215
-40.405759,-20.559164,1,80,1,35
-40.352874,-20.479036,1,80,1,358
-40.353006,-20.478222,1,80,1,179
-40.285395,-20.249103,1,80,1,32
-40.285112,-20.248506,1,80,1,212
-40.448326,-20.377913,5,60,1,250
-40.616801,-20.381856,5,60,1,105
-40.658018,-20.665657,5,60,1,269
-40.459753,-20.417475,5,60,1,358
-40.357163,-20.221191,5,80,1,43
-40.357248,-20.221111,5,80,1,223
-40.329388,-20.422910,3,0,1,10
-40.277459,-20.236893,3,0,1,212
-40.276763,-20.235848,3,0,1,211
-40.277616,-20.237261,3,0,1,32
-40.392182,-20.338275,3,0,1,230
-40.315468,-20.391576,3,0,1,220
-40.253806,-20.172320,3,0,1,90
-40.253211,-20.172199,3,0,1,270
-40.253586,-20.171917,3,0,1,180
-40.253433,-20.172529,3,0,1,1
-40.392701,-20.338678,3,0,1,230
-40.276602,-20.236086,3,0,1,31
-40.273536,-20.240984,3,0,1,53
-40.273408,-20.240747,3,0,1,232
-40.307372,-20.126247,3,0,1,18
-40.392279,-20.338658,3,0,1,50
-40.251137,-20.208671,2,60,1,253
-40.185621,-20.159389,2,60,1,184
-40.186034,-20.148250,2,60,1,194
-40.184541,-20.142642,2,60,1,194
-40.251601,-20.208884,2,60,1,73
-40.392882,-20.338969,2,60,1,50
-40.185569,-20.159670,2,60,1,4
-40.186024,-20.148527,2,60,1,5
-40.184583,-20.143099,2,60,1,14
-40.276899,-20.236201,2,60,1,32
-40.521770,-20.630864,2,60,1,117
-40.521449,-20.630912,2,60,1,297
-40.521516,-20.630733,2,60,1,247
-40.518799,-20.632822,2,60,1,135
-40.518871,-20.632905,2,60,1,80
-40.518563,-20.632927,2,60,1,328
-40.307029,-20.376491,2,60,1,207
-40.307136,-20.376842,2,60,1,27
-40.311139,-20.384128,2,60,1,206
