-47.122230,-18.302068,1,40,1,10
-47.955983,-18.176013,1,40,1,117
-47.939389,-18.166118,1,40,1,358
-47.942858,-18.157006,1,40,1,139
-47.953655,-18.181099,1,40,2,24
-47.956463,-18.191786,1,40,1,12
-47.956543,-18.191770,1,40,1,191
-47.933641,-18.169481,1,40,1,254
-47.934533,-18.198030,1,40,2,165
-47.939359,-18.189045,1,40,1,346
-47.939469,-18.189005,1,40,1,166
-47.945989,-18.153783,1,40,2,144
-47.958981,-18.170092,1,40,1,117
-47.958941,-18.170023,1,40,1,297
-47.940433,-18.163145,1,40,1,185
-47.941005,-18.159090,1,40,1,140
-47.955376,-18.171899,1,40,1,117
-47.942453,-18.175566,1,40,1,345
-47.936617,-18.158947,1,50,1,53
-47.931840,-18.167406,1,50,2,167
-47.936670,-18.158871,1,50,1,233
-47.928122,-18.151434,1,50,1,38
-47.927148,-18.150131,1,50,1,218
-47.928671,-18.172243,1,50,1,236
-47.004708,-18.949139,1,50,1,160
-47.004306,-18.949850,1,50,1,335
-47.011550,-18.946655,1,50,1,70
-47.956896,-18.196977,1,60,2,26
-47.689358,-18.759434,1,60,1,265
-47.691878,-18.759683,1,60,1,87
-47.804253,-18.687522,1,60,0,123
-47.933575,-18.176646,1,60,2,54
-47.941043,-18.181695,1,60,1,55
-47.941078,-18.181612,1,60,1,235
-47.944113,-18.183852,1,60,2,49
-47.925268,-18.172169,1,60,2,62
-47.844412,-18.238112,1,60,2,139
-47.923586,-18.146010,1,60,1,38
-47.920215,-18.141853,1,60,1,218
-47.918756,-18.140234,1,60,1,38
-47.915521,-18.137596,1,60,1,253
-47.908821,-18.135738,1,60,1,72
-47.908848,-18.135649,1,60,1,252
-47.864969,-18.073781,5,80,2,21
-47.940854,-18.167365,2,40,1,191
-47.943982,-18.166952,2,40,1,12
