-51.521300,-27.181574,1,40,1,323
-51.195942,-27.392548,1,40,1,105
-51.523937,-27.178464,1,40,1,142
-51.542820,-27.178324,1,40,1,109
-51.539640,-27.179256,1,40,1,289
-51.189611,-27.393992,1,40,1,285
-51.213983,-27.390103,1,40,1,253
-51.662549,-27.072072,1,40,1,12
-51.230084,-27.388393,1,40,1,107
-51.249445,-27.100952,1,40,2,162
-51.242277,-27.102588,1,40,2,76
-51.228154,-27.388949,1,40,1,287
-51.404064,-27.000370,1,40,1,149
-51.403529,-27.001003,1,40,1,325
-51.991748,-27.229410,1,50,2,85
-51.384611,-27.013061,1,50,1,326
-51.803859,-27.950616,1,50,1,311
-51.442421,-27.273692,1,50,1,141
-51.384611,-27.013118,1,50,1,146
-51.982419,-27.227511,1,50,2,76
-51.510158,-27.202792,1,50,1,221
-51.510954,-27.204077,1,50,1,41
-51.435076,-27.283692,1,50,1,121
-51.968574,-27.224512,1,50,2,76
-51.400903,-27.004137,1,50,2,141
-51.579384,-27.159406,1,50,1,254
-51.447906,-27.243286,1,50,2,178
-51.440945,-27.276480,1,50,1,346
-51.885262,-27.025931,1,60,1,336
-51.885602,-27.022414,1,60,2,16
-51.736858,-27.007766,1,60,0,147
-51.507256,-27.198728,1,60,1,185
-51.952774,-27.249886,1,60,2,180
-51.539483,-27.231298,5,80,1,221
-51.596652,-27.301478,5,80,1,16
-51.597454,-27.303837,5,80,1,196
-51.536646,-27.228406,5,80,1,40
-51.947227,-27.202882,5,80,1,87
