-46.949419,-19.596919,1,40,1,60
-46.028610,-19.321204,1,40,0,152
-46.804853,-19.057208,1,40,2,146
-46.932897,-19.592650,1,40,2,27
-46.670730,-19.163043,1,40,2,161
-46.531703,-19.474747,1,40,1,182
-46.678089,-19.106628,1,40,2,17
-46.680428,-19.113843,1,40,2,17
-46.951486,-19.625346,1,40,1,347
-46.944082,-19.584401,1,40,1,40
-46.944144,-19.584289,1,40,1,220
-46.951545,-19.625378,1,40,1,168
-46.940069,-19.608400,1,50,1,178
-46.939970,-19.608532,1,50,1,2
-46.945290,-19.592559,1,50,2,88
-46.950016,-19.592541,1,50,2,90
-46.947413,-19.590271,1,50,1,9
-46.947545,-19.590258,1,50,1,189
-46.946878,-19.583636,1,50,0,128
-46.939965,-19.580306,1,50,1,253
-46.940338,-19.599792,1,50,1,177
-46.940223,-19.599792,1,50,1,357
-46.962475,-19.563843,1,60,1,279
-46.968254,-19.563119,1,60,1,99
-46.864567,-19.017004,1,60,2,121
-46.918363,-19.572737,1,60,2,36
-46.919391,-19.574634,1,60,2,21
-46.927522,-19.583460,1,60,2,52
-46.066979,-19.636420,1,60,0,11
-46.667582,-19.096391,1,60,1,70
-46.667045,-19.095601,1,60,1,240
-46.609497,-19.006859,1,60,1,174
-46.608961,-19.006777,1,60,1,355
-46.183787,-19.653321,1,60,0,68
-46.163047,-19.666739,1,60,2,83
-46.008068,-19.738848,1,60,2,140
-46.888626,-19.554695,1,60,1,116
-46.888288,-19.554812,1,60,1,296
-46.889707,-19.552540,1,60,1,70
-46.889567,-19.552425,1,60,1,240
-46.553979,-19.502594,1,60,1,308
-46.551860,-19.504192,1,60,1,128
-46.554006,-19.502635,1,60,1,128
-46.551822,-19.504165,1,60,1,308
-46.934198,-19.694313,1,60,1,1
-46.934223,-19.694316,1,60,1,181
-46.937985,-19.599328,2,40,1,38
-46.937735,-19.598889,2,40,1,205
-46.934023,-19.593911,2,50,1,217
-46.934171,-19.594238,2,50,1,36
-46.943707,-19.586023,2,50,1,308
-46.944040,-19.585817,2,50,1,128
