-38.514382,-3.723904,1,40,1,94
-38.471999,-3.734959,1,40,1,288
-38.489913,-3.749385,1,40,1,15
-38.695110,-3.958212,1,40,1,60
-38.592497,-3.977258,1,40,2,84
-38.690246,-3.925047,1,40,1,238
-38.693170,-3.928066,1,40,1,30
-38.693893,-3.949167,1,40,1,154
-38.693421,-3.950002,1,40,1,333
-38.692773,-3.953675,1,40,1,0
-38.388921,-3.904568,1,40,1,323
-38.389138,-3.904382,1,40,1,141
-38.387818,-3.902876,1,40,1,295
-38.387982,-3.902872,1,40,1,115
-38.507891,-3.925407,1,40,1,185
-38.820243,-3.591478,1,40,1,309
-38.820795,-3.591074,1,40,1,129
-38.827874,-3.580720,1,40,1,125
-38.827767,-3.579375,1,40,1,186
-38.495215,-3.726079,1,40,1,102
-38.616111,-3.757875,1,50,1,182
-38.615360,-3.748821,1,50,1,188
-38.585408,-3.701046,1,50,1,295
-38.586191,-3.700761,1,50,1,116
-38.615284,-3.748832,1,50,1,8
-38.625758,-3.772011,1,50,1,40
-38.625821,-3.771977,1,50,1,220
-38.500336,-3.876714,1,60,1,196
-38.428784,-3.806532,1,60,1,180
-38.428841,-3.809113,1,60,1,5
-38.553611,-3.739341,1,60,1,78
-38.552903,-3.739116,1,60,1,257
-38.458633,-3.879881,1,60,1,283
-38.517228,-3.768939,1,60,1,345
-38.565785,-3.724660,1,60,1,341
-38.717132,-3.799481,1,60,0,55
-38.458561,-3.863651,1,60,1,298
-38.459910,-3.863379,1,60,1,106
-38.434912,-3.828931,1,60,1,9
-38.435016,-3.828882,1,60,1,189
-38.570654,-3.785835,1,60,1,110
-38.401245,-3.839144,1,60,1,328
-38.502319,-3.753456,1,60,1,215
-38.720964,-3.731373,1,60,1,131
-38.597343,-3.696017,1,60,1,105
-38.465444,-3.718892,1,60,2,155
-38.489154,-3.762533,1,60,1,310
-38.489254,-3.762584,1,60,1,130
-38.465772,-3.871448,1,60,1,330
-38.544204,-3.734408,1,60,1,352
-38.544006,-3.736375,1,60,1,171
-38.563680,-3.818628,1,60,1,116
-38.502398,-3.791956,1,60,1,156
-38.637895,-3.858253,1,60,1,322
-38.638061,-3.858297,1,60,1,140
-38.440390,-3.785511,1,60,1,39
-38.435903,-3.781463,1,60,1,230
-38.496638,-3.766823,1,60,1,204
-38.749072,-3.639342,1,60,1,75
-38.502279,-3.753618,1,60,1,50
-38.481225,-3.729955,1,60,1,32
-38.480500,-3.726943,1,60,1,177
-38.593694,-3.779246,1,60,1,286
-38.692975,-3.732460,1,60,2,78
-38.551856,-3.780644,1,60,1,21
-38.501616,-3.793405,1,60,1,335
-38.721303,-3.630283,1,60,1,126
-38.720583,-3.630818,1,60,1,306
-38.976151,-3.666001,1,60,2,16
-38.974391,-3.659999,1,60,2,16
-38.608281,-3.928204,1,60,1,6
-38.608387,-3.928173,1,60,1,184
-38.495981,-3.855165,1,60,1,190
-38.900499,-3.598239,1,60,1,77
-38.495557,-3.853792,1,60,1,9
-38.896888,-3.597345,1,60,1,250
-38.484389,-3.734745,1,60,1,214
-38.446016,-3.755770,1,60,2,155
-38.529301,-3.762486,1,60,1,20
-38.467404,-3.869042,1,60,1,155
-38.436289,-3.889889,1,60,1,159
-38.404458,-3.896941,1,60,1,119
-38.401824,-3.899605,1,60,1,341
-38.490545,-3.757153,1,60,1,284
-38.559458,-3.740417,1,60,1,259
-38.559766,-3.740562,1,60,1,76
-38.480941,-3.811701,1,60,1,299
-38.481008,-3.811785,1,60,1,119
-38.500375,-3.878050,1,60,1,17
-38.500248,-3.876737,1,60,1,196
-38.491445,-3.755594,1,60,1,189
-38.491241,-3.766108,1,60,1,305
-38.491294,-3.766162,1,60,1,125
-38.468542,-3.733177,1,60,1,250
-38.631391,-3.771352,1,60,1,303
-38.631689,-3.771235,1,60,1,124
-38.640486,-3.767325,1,60,1,95
-38.640482,-3.767242,1,60,1,277
-38.552185,-3.751611,1,60,1,224
-38.518778,-3.797706,1,60,1,192
-38.518687,-3.798202,1,60,1,12
-38.635621,-3.840609,1,60,1,64
-38.634737,-3.840024,1,60,1,243
-38.641669,-3.845635,1,60,1,44
-38.641556,-3.845363,1,60,1,224
-38.380043,-3.953990,1,60,1,115
-38.567959,-3.843274,1,60,1,284
-38.567986,-3.843339,1,60,1,104
-38.552551,-3.780495,1,60,1,202
-38.568381,-3.725314,1,60,1,18
-38.531924,-3.753183,1,60,1,135
-38.557748,-3.762256,1,60,1,28
-38.546543,-3.749206,1,60,1,40
-38.473881,-3.747669,1,60,1,108
-38.561993,-3.747404,1,60,1,139
-38.504112,-3.764652,1,60,1,290
-38.561358,-3.747947,1,60,1,319
-38.502268,-3.891647,1,60,1,185
-38.502762,-3.894586,1,60,1,9
-38.365387,-3.961311,1,60,1,332
-38.752519,-3.733121,1,60,2,100
-38.501218,-3.765910,1,60,1,114
-38.569028,-3.730858,1,60,1,355
-38.569167,-3.730871,1,60,1,175
-38.544414,-3.715063,1,60,1,85
-38.494495,-3.752890,1,60,1,51
-38.512893,-3.746740,1,60,1,197
-38.482324,-3.766671,1,60,1,354
-38.575556,-3.841397,1,60,1,104
-38.575572,-3.841334,1,60,1,284
-38.480643,-3.766302,1,60,1,86
-38.442339,-3.805819,1,60,1,135
-38.442313,-3.805797,1,60,1,315
-38.572891,-3.842026,1,60,1,284
-38.980233,-3.668220,1,60,2,126
-38.976561,-3.670227,1,60,1,96
-38.976553,-3.670134,1,60,1,276
-38.914731,-3.684799,1,60,2,107
-38.909726,-3.686265,1,60,2,105
-38.822179,-3.711699,1,60,2,91
-38.826710,-3.710760,1,60,2,105
-38.769846,-3.729477,1,60,2,111
-38.540441,-3.780655,1,60,1,287
-38.629527,-3.868774,1,60,1,338
-38.608818,-3.868651,1,60,1,198
-38.608781,-3.868666,1,60,1,18
-38.631680,-3.740878,1,60,1,283
-38.631704,-3.740987,1,60,1,103
-38.450709,-3.805634,1,60,1,266
-38.452355,-3.805863,1,60,1,82
-38.477162,-3.808129,1,60,1,87
-38.460698,-3.807522,1,60,1,79
-38.460698,-3.807481,1,60,1,259
-38.494293,-3.842748,1,60,1,3
-38.547638,-3.777959,1,60,1,131
-38.494988,-3.822703,1,60,1,338
-38.517325,-3.769006,1,60,1,345
-38.502541,-3.804993,1,60,1,337
-38.505968,-3.735969,1,60,1,108
-38.504401,-3.801728,1,60,1,155
-38.502596,-3.805151,1,60,1,337
-38.514299,-3.974915,1,60,1,354
-38.514471,-3.974195,1,60,1,173
-38.578676,-3.737910,1,60,1,82
-38.578749,-3.737641,1,60,1,262
-38.591207,-3.757321,1,60,1,299
-38.514007,-3.781236,1,60,1,155
-38.504505,-3.801788,1,60,1,155
-38.514111,-3.781306,1,60,1,155
-38.512903,-3.782838,1,60,1,335
-38.513013,-3.782886,1,60,1,335
-38.760199,-3.648455,1,60,1,270
-38.594117,-3.796410,1,60,1,224
-38.594044,-3.796592,1,60,1,44
-38.677259,-3.906472,1,60,1,56
-38.609259,-3.940953,1,60,1,10
-38.532467,-3.817287,1,60,1,216
-38.592134,-3.756819,1,60,1,298
-38.505109,-3.829510,1,60,1,181
-38.564022,-3.741375,1,60,1,259
-38.856968,-3.617067,1,60,1,127
-38.856136,-3.617638,1,60,1,307
-38.554658,-3.822244,1,60,1,107
-38.585023,-3.741996,1,60,1,356
-38.585216,-3.741889,1,60,1,177
-38.556210,-3.814660,1,60,1,17
-38.474997,-3.743834,1,60,1,108
-38.508265,-3.806611,1,60,1,8
-38.494048,-3.810369,1,60,1,250
-38.494551,-3.810753,1,60,1,70
-38.542337,-3.789710,1,60,1,109
-38.476544,-3.849035,1,60,1,151
-38.474899,-3.851696,1,60,1,330
-38.510383,-3.769694,1,60,1,20
-38.510484,-3.769646,1,60,1,200
-38.674463,-3.904481,1,60,1,230
-38.479373,-3.812735,1,60,1,38
-38.494378,-3.842587,1,60,1,183
-38.562547,-3.841561,1,60,1,192
-38.564044,-3.741443,1,60,1,79
-38.565523,-3.817562,1,60,1,296
-38.554276,-3.822249,1,60,1,287
-38.503807,-3.833289,1,60,1,334
-38.434619,-3.892507,1,60,1,122
-38.621120,-3.694077,1,60,1,45
-38.650467,-3.688895,1,60,1,90
-38.647657,-3.690833,1,60,1,315
-38.462500,-3.747860,1,60,1,108
-38.585194,-3.800481,1,60,1,4
-38.591382,-3.703911,1,60,1,315
-38.524710,-3.746945,1,60,1,315
-38.561005,-3.735013,1,60,1,78
